body	CODE
of	CODE
the	CODE
constructor	CODE
and	CODE
you	CODE
cannot	CODE
change	CODE
this	CODE
order	CODE
i	CODE
don't	CODE
know	CODE
how	CODE
java	CODE
is	CODE
implemented	CODE
internally	CODE
but	CODE
if	CODE
the	CODE
constructor	CODE
of	CODE
the	CODE
superclass	CODE
throws	CODE
an	CODE
exception	CODE
then	CODE
there	CODE
isn't	CODE
a	CODE
instance	CODE
of	CODE
the	CODE
class	CODE
you	CODE
extend	CODE
it	CODE
would	CODE
be	CODE
impossible	CODE
to	CODE
call	CODE
the	CODE
tostring	CODE
or	CODE
equals	CODE
methods	CODE
for	CODE
example	CODE
since	CODE
they	CODE
are	CODE
inherited	CODE
in	CODE
most	CODE
cases	CODE
java	CODE
may	CODE
allow	CODE
a	CODE
trycatch	CODE
around	CODE
the	CODE
super	CODE
call	CODE
in	CODE
the	CODE
constructor	CODE
if	CODE
1	CODE
you	CODE
override	CODE
all	CODE
methods	CODE
from	CODE
the	CODE
superclasses	CODE
and	CODE
2	CODE
you	CODE
don't	CODE
use	CODE
the	CODE
superxxx	CODE
clause	CODE
but	CODE
that	CODE
all	CODE
sounds	CODE
too	CODE
complicated	CODE
to	CODE
me	CODE
i	CODE
can't	CODE
presume	CODE
to	CODE
have	CODE
a	CODE
deep	CODE
understanding	CODE
of	CODE
java	CODE
internals	CODE
but	CODE
it	CODE
is	CODE
my	CODE
understanding	CODE
that	CODE
when	CODE
a	CODE
compiler	CODE
needs	CODE
to	CODE
instantiate	CODE
a	CODE
derived	CODE
class	CODE
it	CODE
has	CODE
to	CODE
first	CODE
create	CODE
the	CODE
base	CODE
and	CODE
its	CODE
base	CODE
before	CODE
that	CODE
and	CODE
then	CODE
slap	CODE
on	CODE
the	CODE
extensions	CODE
made	CODE
in	CODE
the	CODE
subclass	CODE
so	CODE
it	CODE
is	CODE
not	CODE
even	CODE
the	CODE
danger	CODE
of	CODE
uninited	CODE
variables	CODE
or	CODE
anything	CODE
like	CODE
that	CODE
at	CODE
all	CODE
when	CODE
you	CODE
try	CODE
to	CODE
do	CODE
something	CODE
in	CODE
the	CODE
subclass'	CODE
constructor	CODE
before	CODE
the	CODE
base	CODE
class'	CODE
constructor	CODE
you	CODE
are	CODE
basically	CODE
asking	CODE
the	CODE
compiler	CODE
to	CODE
extend	CODE
a	CODE
base	CODE
object	CODE
instance	CODE
that	CODE
doesn't	CODE
exist	CODE
yet	CODE
editin	CODE
your	CODE
case	CODE
myclass	CODE
becomes	CODE
the	CODE
base	CODE
object	CODE
and	CODE
myclassmock	CODE
is	CODE
a	CODE
subclass	CODE
the	CODE
list	CODE
[123]	CODE
is	CODE
dynamic	CODE
and	CODE
flexible	CODE
but	CODE
that	CODE
flexibility	CODE
comes	CODE
at	CODE
a	CODE
speed	CODE
cost	CODE
the	CODE
tuple	CODE
123	CODE
is	CODE
fixed	CODE
immutable	CODE
and	CODE
therefore	CODE
faster	CODE
from	CODE
the	CODE
python	CODE
faq	CODE
lists	CODE
and	CODE
tuples	CODE
while	CODE
similar	CODE
in	CODE
many	CODE
respects	CODE
are	CODE
generally	CODE
used	CODE
in	CODE
fundamentally	CODE
different	CODE
ways	CODE
tuples	CODE
can	CODE
be	CODE
thought	CODE
of	CODE
as	CODE
being	CODE
similar	CODE
to	CODE
pascal	CODE
records	CODE
or	CODE
c	CODE
structs	CODE
they're	CODE
small	CODE
collections	CODE
of	CODE
related	CODE
data	CODE
which	CODE
may	CODE
be	CODE
of	CODE
different	CODE
types	CODE
which	CODE
are	CODE
operated	CODE
on	CODE
as	CODE
a	CODE
group	CODE
for	CODE
example	CODE
a	CODE
cartesian	CODE
coordinate	CODE
is	CODE
appropriately	CODE
represented	CODE
as	CODE
a	CODE
tuple	CODE
of	CODE
two	CODE
or	CODE
three	CODE
numbers	CODE
lists	CODE
on	CODE
the	CODE
other	CODE
hand	CODE
are	CODE
more	CODE
like	CODE
arrays	CODE
in	CODE
other	CODE
languages	CODE
they	CODE
tend	CODE
to	CODE
hold	CODE
a	CODE
varying	CODE
number	CODE
of	CODE
objects	CODE
all	CODE
of	CODE
which	CODE
have	CODE
the	CODE
same	CODE
type	CODE
and	CODE
which	CODE
are	CODE
operated	CODE
on	CODE
one-by-one	CODE
generally	CODE
by	CODE
convention	CODE
you	CODE
wouldn't	CODE
choose	CODE
a	CODE
list	CODE
or	CODE
a	CODE
tuple	CODE
just	CODE
based	CODE
on	CODE
its	CODE
immutability	CODE
you	CODE
would	CODE
choose	CODE
a	CODE
tuple	CODE
for	CODE
small	CODE
collections	CODE
of	CODE
completely	CODE
different	CODE
pieces	CODE
of	CODE
data	CODE
in	CODE
which	CODE
a	CODE
full-blown	CODE
class	CODE
would	CODE
be	CODE
too	CODE
heavyweight	CODE
and	CODE
a	CODE
list	CODE
for	CODE
collections	CODE
of	CODE
any	CODE
reasonable	CODE
size	CODE
where	CODE
you	CODE
have	CODE
a	CODE
homogeneous	CODE
set	CODE
of	CODE
data	CODE
tuples	CODE
are	CODE
a	CODE
quick\flexible	CODE
way	CODE
to	CODE
create	CODE
composite	CODE
data-types	CODE
lists	CODE
are	CODE
containers	CODE
for	CODE
well	CODE
lists	CODE
of	CODE
objects	CODE
for	CODE
example	CODE
you	CODE
would	CODE
use	CODE
a	CODE
list	CODE
to	CODE
store	CODE
a	CODE
list	CODE
of	CODE
student	CODE
details	CODE
in	CODE
a	CODE
class	CODE
each	CODE
student	CODE
detail	CODE
in	CODE
that	CODE
list	CODE
may	CODE
be	CODE
a	CODE
3-tuple	CODE
containing	CODE
their	CODE
roll	CODE
number	CODE
name	CODE
and	CODE
test	CODE
score	CODE
also	CODE
because	CODE
tuples	CODE
are	CODE
immutable	CODE
they	CODE
can	CODE
be	CODE
used	CODE
as	CODE
keys	CODE
in	CODE
dictionaries	CODE
as	CODE
others	CODE
have	CODE
mentioned	CODE
lists	CODE
and	CODE
tuples	CODE
are	CODE
both	CODE
containers	CODE
which	CODE
can	CODE
be	CODE
used	CODE
to	CODE
store	CODE
python	CODE
objects	CODE
lists	CODE
are	CODE
extensible	CODE
and	CODE
their	CODE
contents	CODE
can	CODE
change	CODE
by	CODE
assignment	CODE
on	CODE
the	CODE
other	CODE
hand	CODE
tuples	CODE
are	CODE
immutable	CODE
also	CODE
lists	CODE
cannot	CODE
be	CODE
used	CODE
as	CODE
keys	CODE
in	CODE
a	CODE
dictionary	CODE
whereas	CODE
tuples	CODE
can	CODE
if	CODE
you	CODE
can	CODE
find	CODE
a	CODE
solution	CODE
that	CODE
works	CODE
with	CODE
tuples	CODE
use	CODE
them	CODE
as	CODE
it	CODE
forces	CODE
immutability	CODE
which	CODE
kind	CODE
of	CODE
drives	CODE
you	CODE
down	CODE
a	CODE
more	CODE
functional	CODE
path	CODE
you	CODE
almost	CODE
never	CODE
regret	CODE
going	CODE
down	CODE
the	CODE
functionalimmutable	CODE
path	CODE
i've	CODE
seen	CODE
it	CODE
done	CODE
in	CODE
a	CODE
kind	CODE
of	CODE
iffy	CODE
but	CODE
pretty	CODE
reliable	CODE
way	CODE
basically	CODE
an	CODE
element	CODE
is	CODE
set	CODE
to	CODE
use	CODE
a	CODE
specific	CODE
font	CODE
and	CODE
a	CODE
string	CODE
is	CODE
set	CODE
to	CODE
that	CODE
element	CODE
if	CODE
the	CODE
font	CODE
set	CODE
for	CODE
the	CODE
element	CODE
does	CODE
not	CODE
exist	CODE
it	CODE
takes	CODE
the	CODE
font	CODE
of	CODE
the	CODE
parent	CODE
element	CODE
so	CODE
what	CODE
they	CODE
do	CODE
is	CODE
measure	CODE
the	CODE
width	CODE
of	CODE
the	CODE
rendered	CODE
string	CODE
if	CODE
it	CODE
matches	CODE
what	CODE
they	CODE
expected	CODE
for	CODE
the	CODE
desired	CODE
font	CODE
as	CODE
opposed	CODE
to	CODE
the	CODE
derived	CODE
font	CODE
it's	CODE
present	CODE
here's	CODE
where	CODE
it	CODE
came	CODE
from	CODE
javascriptcss	CODE
font	CODE
detector	CODE
ajaxiancom	CODE
12	CODE
mar	CODE
2007	CODE
this	CODE
is	CODE
an	CODE
active	CODE
area	CODE
of	CODE
research	CODE
there	CODE
are	CODE
literally	CODE
oodles	CODE
of	CODE
academic	CODE
papers	CODE
on	CODE
the	CODE
subject	CODE
it's	CODE
going	CODE
to	CODE
be	CODE
difficult	CODE
to	CODE
give	CODE
you	CODE
assistance	CODE
especially	CODE
wo	CODE
more	CODE
deatails	CODE
are	CODE
you	CODE
looking	CODE
for	CODE
specific	CODE
types	CODE
of	CODE
text	CODE
fonts	CODE
english-only	CODE
are	CODE
you	CODE
familiar	CODE
with	CODE
the	CODE
academic	CODE
literature	CODE
text	CODE
detection	CODE
is	CODE
a	CODE
standard	CODE
problem	CODE
in	CODE
any	CODE
ocr	CODE
optical	CODE
character	CODE
recognition	CODE
system	CODE
and	CODE
consequently	CODE
there	CODE
are	CODE
lots	CODE
of	CODE
bits	CODE
of	CODE
code	CODE
on	CODE
the	CODE
interwebs	CODE
that	CODE
deal	CODE
with	CODE
it	CODE
i	CODE
could	CODE
start	CODE
listing	CODE
piles	CODE
of	CODE
links	CODE
from	CODE
google	CODE
but	CODE
i	CODE
suggest	CODE
you	CODE
just	CODE
do	CODE
a	CODE
search	CODE
for	CODE
text	CODE
detection	CODE
and	CODE
start	CODE
reading	CODE
there	CODE
is	CODE
ample	CODE
example	CODE
code	CODE
available	CODE
as	CODE
well	CODE
recognizing	CODE
text	CODE
inside	CODE
an	CODE
image	CODE
is	CODE
indeed	CODE
a	CODE
hot	CODE
topic	CODE
for	CODE
researchers	CODE
in	CODE
that	CODE
field	CODE
but	CODE
only	CODE
begun	CODE
to	CODE
grow	CODE
out	CODE
of	CODE
control	CODE
when	CODE
captcha's	CODE
became	CODE
the	CODE
norm	CODE
in	CODE
terms	CODE
of	CODE
defense	CODE
against	CODE
spam	CODE
bots	CODE
why	CODE
use	CODE
captcha's	CODE
as	CODE
protection	CODE
well	CODE
because	CODE
it	CODE
iswas	CODE
very	CODE
hard	CODE
to	CODE
locate	CODE
and	CODE
read	CODE
text	CODE
inside	CODE
an	CODE
image	CODE
the	CODE
reason	CODE
why	CODE
i	CODE
mention	CODE
captcha's	CODE
is	CODE
because	CODE
the	CODE
most	CODE
advancement*	CODE
is	CODE
made	CODE
within	CODE
that	CODE
tiny	CODE
area	CODE
and	CODE
i	CODE
think	CODE
that	CODE
your	CODE
solution	CODE
could	CODE
be	CODE
best	CODE
found	CODE
there	CODE
especially	CODE
because	CODE
captcha's	CODE
are	CODE
indeed	CODE
about	CODE
locating	CODE
text	CODE
or	CODE
something	CODE
that	CODE
resembles	CODE
text	CODE
inside	CODE
a	CODE
cluttered	CODE
image	CODE
and	CODE
afterwards	CODE
trying	CODE
to	CODE
read	CODE
the	CODE
letters	CODE
correctly	CODE
so	CODE
if	CODE
you	CODE
can	CODE
find	CODE
yourself	CODE
a	CODE
good	CODE
open	CODE
source	CODE
captcha	CODE
breaking	CODE
tool	CODE
you	CODE
probably	CODE
have	CODE
all	CODE
you	CODE
need	CODE
to	CODE
continue	CODE
your	CODE
quest	CODE
you	CODE
could	CODE
probably	CODE
even	CODE
throw	CODE
away	CODE
the	CODE
most	CODE
dificult	CODE
code	CODE
that	CODE
handles	CODE
the	CODE
character	CODE
recognition	CODE
itself	CODE
because	CODE
those	CODE
ocr's	CODE
are	CODE
used	CODE
to	CODE
read	CODE
distorted	CODE
text	CODE
something	CODE
you	CODE
don't	CODE
have	CODE
to	CODE
do	CODE
*	CODE
advancement	CODE
in	CODE
terms	CODE
of	CODE
visible	CODE
usable	CODE
and	CODE
practical	CODE
information	CODE
for	CODE
a	CODE
non-researcher	CODE
i	CODE
think	CODE
you're	CODE
looking	CODE
for	CODE
getmodulefilename	CODE
untested	CODE
though	CODE
been	CODE
some	CODE
time	CODE
since	CODE
i	CODE
worked	CODE
with	CODE
delphi	CODE
focus	CODE
on	CODE
the	CODE
shorter	CODE
time	CODE
needed	CODE
for	CODE
developmentprototype	CODE
and	CODE
possibly	CODE
easier	CODE
maintenance	CODE
none	CODE
of	CODE
this	CODE
may	CODE
apply	CODE
against	CODE
ruby	CODE
this	CODE
is	CODE
one	CODE
of	CODE
those	CODE
cases	CODE
that	CODE
really	CODE
boil	CODE
down	CODE
to	CODE
personal	CODE
preference	CODE
or	CODE
situational	CODE
details	CODE
if	CODE
you're	CODE
more	CODE
comfortable	CODE
and	CODE
experienced	CODE
with	CODE
python	CODE
then	CODE
say	CODE
so	CODE
are	CODE
they	CODE
asking	CODE
you	CODE
to	CODE
justify	CODE
it	CODE
because	CODE
they're	CODE
more	CODE
comfortable	CODE
with	CODE
one	CODE
of	CODE
the	CODE
other	CODE
environments	CODE
after	CODE
you're	CODE
done	CODE
will	CODE
the	CODE
system	CODE
be	CODE
passed	CODE
off	CODE
to	CODE
someone	CODE
else	CODE
for	CODE
long-term	CODE
maintenance	CODE
if	CODE
they	CODE
ask	CODE
you	CODE
to	CODE
use	CODE
a	CODE
technology	CODE
or	CODE
language	CODE
that	CODE
you're	CODE
not	CODE
as	CODE
familiar	CODE
with	CODE
then	CODE
make	CODE
sure	CODE
they	CODE
know	CODE
up-front	CODE
that	CODE
it's	CODE
going	CODE
to	CODE
take	CODE
you	CODE
longer	CODE
i	CODE
would	CODE
consider	CODE
that	CODE
using	CODE
python	CODE
on	CODE
a	CODE
new	CODE
project	CODE
is	CODE
completely	CODE
dependent	CODE
on	CODE
what	CODE
problem	CODE
you	CODE
are	CODE
trying	CODE
to	CODE
solve	CODE
with	CODE
python	CODE
if	CODE
you	CODE
want	CODE
someone	CODE
to	CODE
agree	CODE
with	CODE
you	CODE
that	CODE
you	CODE
should	CODE
use	CODE
python	CODE
then	CODE
show	CODE
them	CODE
how	CODE
python's	CODE
features	CODE
apply	CODE
specifically	CODE
to	CODE
that	CODE
problem	CODE
in	CODE
the	CODE
case	CODE
of	CODE
web	CODE
development	CODE
with	CODE
python	CODE
talk	CODE
about	CODE
wsgi	CODE
and	CODE
other	CODE
web	CODE
libraries	CODE
and	CODE
frameworks	CODE
you	CODE
could	CODE
use	CODE
that	CODE
would	CODE
make	CODE
your	CODE
life	CODE
easier	CODE
one	CODE
note	CODE
for	CODE
python	CODE
is	CODE
that	CODE
most	CODE
of	CODE
the	CODE
frameworks	CODE
for	CODE
python	CODE
web	CODE
development	CODE
can	CODE
be	CODE
plugged	CODE
right	CODE
into	CODE
any	CODE
current	CODE
project	CODE
with	CODE
ruby	CODE
on	CODE
rails	CODE
you're	CODE
practically	CODE
working	CODE
in	CODE
a	CODE
dsl	CODE
that	CODE
anyone	CODE
who	CODE
uses	CODE
your	CODE
project	CODE
will	CODE
have	CODE
to	CODE
learn	CODE
if	CODE
they	CODE
know	CODE
python	CODE
then	CODE
they	CODE
can	CODE
figure	CODE
out	CODE
what	CODE
you	CODE
are	CODE
doing	CODE
with	CODE
django	CODE
etc	CODE
in	CODE
a	CODE
day	CODE
i'm	CODE
only	CODE
talking	CODE
about	CODE
web	CODE
development	CODE
because	CODE
it	CODE
appears	CODE
that's	CODE
what	CODE
you	CODE
are	CODE
going	CODE
to	CODE
be	CODE
working	CODE
on	CODE
seeing	CODE
ruby	CODE
python	CODE
and	CODE
php	CODE
in	CODE
the	CODE
same	CODE
list	CODE
the	CODE
real	CODE
message	CODE
that's	CODE
important	CODE
is	CODE
applying	CODE
to	CODE
whatever	CODE
it	CODE
is	CODE
you	CODE
like	CODE
about	CODE
python	CODE
directly	CODE
to	CODE
some	CODE
problem	CODE
you	CODE
are	CODE
trying	CODE
to	CODE
solve	CODE
i	CODE
don't	CODE
have	CODE
visual	CODE
studio	CODE
installed	CODE
on	CODE
my	CODE
machine	CODE
anymore	CODE
and	CODE
i'm	CODE
using	CODE
linux	CODE
but	CODE
i	CODE
do	CODE
remember	CODE
that	CODE
there	CODE
was	CODE
an	CODE
wizard	CODE
hidden	CODE
somewhere	CODE
inside	CODE
one	CODE
of	CODE
the	CODE
menus	CODE
that	CODE
gave	CODE
access	CODE
to	CODE
a	CODE
class	CODE
builder	CODE
with	CODE
this	CODE
wizard	CODE
you	CODE
could	CODE
define	CODE
all	CODE
your	CODE
classes'	CODE
details	CODE
including	CODE
methods	CODE
and	CODE
attributes	CODE
if	CODE
i	CODE
remember	CODE
well	CODE
there	CODE
was	CODE
an	CODE
option	CODE
through	CODE
which	CODE
you	CODE
could	CODE
ask	CODE
vs	CODE
to	CODE
create	CODE
the	CODE
setters	CODE
and	CODE
getters	CODE
automatically	CODE
for	CODE
you	CODE
i	CODE
know	CODE
it's	CODE
quite	CODE
vague	CODE
but	CODE
check	CODE
it	CODE
out	CODE
and	CODE
you	CODE
might	CODE
find	CODE
it	CODE
by	CODE
generate	CODE
do	CODE
you	CODE
mean	CODE
auto-generate	CODE
if	CODE
that's	CODE
not	CODE
what	CODE
you	CODE
mean	CODE
visual	CODE
studio	CODE
2008	CODE
has	CODE
the	CODE
easiest	CODE
implementation	CODE
for	CODE
this	CODE
in	CODE
the	CODE
background	CODE
this	CODE
creates	CODE
an	CODE
implied	CODE
instance	CODE
variable	CODE
to	CODE
which	CODE
your	CODE
property	CODE
is	CODE
stored	CODE
and	CODE
retrieved	CODE
however	CODE
if	CODE
you	CODE
want	CODE
to	CODE
put	CODE
in	CODE
more	CODE
logic	CODE
in	CODE
your	CODE
properties	CODE
you	CODE
will	CODE
have	CODE
to	CODE
have	CODE
an	CODE
instance	CODE
variable	CODE
for	CODE
it	CODE
previous	CODE
versions	CODE
of	CODE
visual	CODE
studio	CODE
always	CODE
used	CODE
this	CODE
longhand	CODE
method	CODE
as	CODE
well	CODE
if	CODE
you	CODE
are	CODE
using	CODE
visual	CODE
studio	CODE
2005	CODE
and	CODE
up	CODE
you	CODE
can	CODE
create	CODE
a	CODE
settergetter	CODE
real	CODE
fast	CODE
using	CODE
the	CODE
insert	CODE
snippet	CODE
command	CODE
right	CODE
click	CODE
on	CODE
your	CODE
code	CODE
click	CODE
on	CODE
insert	CODE
snippet	CODE
ctrl+kx	CODE
and	CODE
then	CODE
choose	CODE
prop	CODE
form	CODE
the	CODE
list	CODE
hope	CODE
this	CODE
helps	CODE
rather	CODE
than	CODE
using	CODE
ctrl+kx	CODE
you	CODE
can	CODE
also	CODE
just	CODE
type	CODE
prop	CODE
and	CODE
then	CODE
hit	CODE
tab	CODE
twice	CODE
visual	CODE
studio	CODE
also	CODE
has	CODE
a	CODE
feature	CODE
that	CODE
will	CODE
generate	CODE
a	CODE
property	CODE
from	CODE
a	CODE
private	CODE
variable	CODE
if	CODE
you	CODE
right-click	CODE
on	CODE
a	CODE
variable	CODE
in	CODE
the	CODE
context	CODE
menu	CODE
that	CODE
pops	CODE
up	CODE
click	CODE
on	CODE
the	CODE
refactor	CODE
item	CODE
then	CODE
choose	CODE
encapsulate	CODE
field	CODE
this	CODE
will	CODE
create	CODE
a	CODE
gettersetter	CODE
property	CODE
for	CODE
a	CODE
variable	CODE
i'm	CODE
not	CODE
too	CODE
big	CODE
a	CODE
fan	CODE
of	CODE
this	CODE
technique	CODE
as	CODE
it	CODE
is	CODE
a	CODE
little	CODE
bit	CODE
awkward	CODE
to	CODE
use	CODE
if	CODE
you	CODE
have	CODE
to	CODE
create	CODE
a	CODE
lot	CODE
of	CODE
getterssetters	CODE
and	CODE
it	CODE
puts	CODE
the	CODE
property	CODE
directly	CODE
below	CODE
the	CODE
private	CODE
field	CODE
which	CODE
bugs	CODE
me	CODE
because	CODE
i	CODE
usually	CODE
have	CODE
all	CODE
of	CODE
my	CODE
private	CODE
fields	CODE
grouped	CODE
together	CODE
and	CODE
this	CODE
visual	CODE
studio	CODE
feature	CODE
breaks	CODE
my	CODE
class'	CODE
formatting	CODE
when	CODE
i	CODE
needed	CODE
to	CODE
write	CODE
an	CODE
application	CODE
with	CODE
a	CODE
client-server	CODE
model	CODE
where	CODE
the	CODE
clients	CODE
could	CODE
leave	CODE
and	CODE
enter	CODE
whenever	CODE
they	CODE
want	CODE
i	CODE
assume	CODE
that's	CODE
also	CODE
the	CODE
case	CODE
for	CODE
your	CODE
application	CODE
as	CODE
you	CODE
use	CODE
mobile	CODE
devices	CODE
i	CODE
made	CODE
sure	CODE
that	CODE
the	CODE
clients	CODE
send	CODE
an	CODE
online	CODE
message	CODE
to	CODE
the	CODE
server	CODE
indicating	CODE
they	CODE
were	CODE
connected	CODE
and	CODE
ready	CODE
to	CODE
do	CODE
whatever	CODE
they	CODE
needed	CODE
doing	CODE
at	CODE
that	CODE
time	CODE
the	CODE
server	CODE
could	CODE
send	CODE
messages	CODE
back	CODE
to	CODE
the	CODE
client	CODE
trough	CODE
the	CODE
same	CODE
open	CODE
connection	CODE
also	CODE
but	CODE
i	CODE
don't	CODE
know	CODE
if	CODE
that	CODE
is	CODE
applicable	CODE
for	CODE
you	CODE
i	CODE
had	CODE
some	CODE
sort	CODE
of	CODE
heartbeat	CODE
the	CODE
clients	CODE
sent	CODE
to	CODE
the	CODE
server	CODE
letting	CODE
it	CODE
know	CODE
it	CODE
was	CODE
still	CODE
online	CODE
that	CODE
way	CODE
the	CODE
server	CODE
knows	CODE
when	CODE
a	CODE
client	CODE
was	CODE
forcibly	CODE
disconnected	CODE
from	CODE
the	CODE
network	CODE
and	CODE
it	CODE
could	CODE
mark	CODE
that	CODE
client	CODE
back	CODE
as	CODE
offline	CODE
i'm	CODE
not	CODE
clear	CODE
on	CODE
whether	CODE
or	CODE
not	CODE
you're	CODE
wanting	CODE
to	CODE
add	CODE
the	CODE
asynchronous	CODE
bits	CODE
to	CODE
the	CODE
server	CODE
in	CODE
c#	CODE
or	CODE
the	CODE
client	CODE
in	CODE
c++	CODE
if	CODE
you're	CODE
talking	CODE
about	CODE
doing	CODE
this	CODE
in	CODE
c++	CODE
desktop	CODE
windows	CODE
platforms	CODE
can	CODE
do	CODE
socket	CODE
io	CODE
asynchronously	CODE
through	CODE
the	CODE
api's	CODE
that	CODE
use	CODE
overlapped	CODE
io	CODE
for	CODE
sockets	CODE
wsasend	CODE
wsarecv	CODE
both	CODE
allow	CODE
async	CODE
io	CODE
read	CODE
the	CODE
documentation	CODE
on	CODE
their	CODE
lpoverlapped	CODE
parameters	CODE
which	CODE
you	CODE
can	CODE
populate	CODE
with	CODE
events	CODE
that	CODE
get	CODE
set	CODE
when	CODE
the	CODE
io	CODE
completes	CODE
i	CODE
don't	CODE
know	CODE
if	CODE
windows	CODE
mobile	CODE
platforms	CODE
support	CODE
these	CODE
functions	CODE
so	CODE
you	CODE
might	CODE
have	CODE
to	CODE
do	CODE
some	CODE
additional	CODE
digging	CODE
just	CODE
wondering	CODE
what	CODE
do	CODE
you	CODE
feel	CODE
your	CODE
method	CODE
leaves	CODE
to	CODE
be	CODE
desired	CODE
you	CODE
could	CODE
replace	CODE
the	CODE
anonymous	CODE
delegate	CODE
with	CODE
a	CODE
named	CODE
delegate	CODE
something	CODE
like	CODE
this	CODE
looks	CODE
like	CODE
an	CODE
excellent	CODE
opportunity	CODE
to	CODE
have	CODE
a	CODE
look	CODE
at	CODE
aspect	CODE
oriented	CODE
programming	CODE
here	CODE
is	CODE
a	CODE
good	CODE
article	CODE
on	CODE
aop	CODE
in	CODE
net	CODE
the	CODE
general	CODE
idea	CODE
is	CODE
that	CODE
you'd	CODE
extract	CODE
the	CODE
cross-functional	CODE
concern	CODE
ie	CODE
retry	CODE
for	CODE
x	CODE
hours	CODE
into	CODE
a	CODE
separate	CODE
class	CODE
and	CODE
then	CODE
you'd	CODE
annotate	CODE
any	CODE
methods	CODE
that	CODE
need	CODE
to	CODE
modify	CODE
their	CODE
behaviour	CODE
in	CODE
that	CODE
way	CODE
here's	CODE
how	CODE
it	CODE
might	CODE
look	CODE
with	CODE
a	CODE
nice	CODE
extension	CODE
method	CODE
on	CODE
int32[retryfor	CODE
10hours	CODE
]	CODE
public	CODE
void	CODE
deletearchive	CODE
{	CODE
code	CODE
to	CODE
just	CODE
delete	CODE
the	CODE
archive	CODE
}	CODE
you	CODE
could	CODE
also	CODE
use	CODE
a	CODE
more	CODE
oo	CODE
approach	CODE
create	CODE
a	CODE
base	CODE
class	CODE
that	CODE
does	CODE
the	CODE
error	CODE
handling	CODE
and	CODE
calls	CODE
an	CODE
abstract	CODE
method	CODE
to	CODE
perform	CODE
the	CODE
concrete	CODE
work	CODE
template	CODE
method	CODE
pattern	CODE
create	CODE
concrete	CODE
classes	CODE
for	CODE
each	CODE
operation	CODE
this	CODE
has	CODE
the	CODE
advantage	CODE
of	CODE
naming	CODE
each	CODE
type	CODE
of	CODE
operation	CODE
you	CODE
perform	CODE
and	CODE
gives	CODE
you	CODE
a	CODE
command	CODE
pattern	CODE
-	CODE
operations	CODE
have	CODE
been	CODE
represented	CODE
as	CODE
objects	CODE
i	CODE
use	CODE
unittest++	CODE
while	CODE
the	CODE
example	CODE
tutorial	CODE
is	CODE
for	CODE
visual	CODE
studio	CODE
2005	CODE
the	CODE
concepts	CODE
are	CODE
similar	CODE
try	CODE
setting	CODE
one	CODE
up	CODE
for	CODE
vc6	CODE
update	CODE
the	CODE
vc6	CODE
hacks	CODE
are	CODE
now	CODE
included	CODE
in	CODE
the	CODE
source	CODE
i've	CODE
worked	CODE
on	CODE
a	CODE
san	CODE
system	CODE
in	CODE
the	CODE
past	CODE
with	CODE
telephony	CODE
audio	CODE
recordings	CODE
which	CODE
had	CODE
issues	CODE
with	CODE
numbers	CODE
of	CODE
files	CODE
in	CODE
a	CODE
single	CODE
folder	CODE
-	CODE
that	CODE
system	CODE
became	CODE
unusable	CODE
somewhere	CODE
near	CODE
5000	CODE
on	CODE
windows	CODE
2000	CODE
advanced	CODE
server	CODE
with	CODE
an	CODE
application	CODE
in	CODE
c#net	CODE
11-	CODE
the	CODE
only	CODE
sensible	CODE
solution	CODE
that	CODE
we	CODE
came	CODE
up	CODE
with	CODE
was	CODE
to	CODE
change	CODE
the	CODE
folder	CODE
structure	CODE
so	CODE
that	CODE
there	CODE
were	CODE
a	CODE
more	CODE
reasonable	CODE
number	CODE
of	CODE
files	CODE
interestingly	CODE
explorer	CODE
would	CODE
also	CODE
time	CODE
out	CODE
the	CODE
convention	CODE
we	CODE
came	CODE
up	CODE
with	CODE
was	CODE
a	CODE
structure	CODE
that	CODE
broke	CODE
the	CODE
structure	CODE
up	CODE
in	CODE
years	CODE
months	CODE
and	CODE
days	CODE
-	CODE
but	CODE
that	CODE
will	CODE
depend	CODE
upon	CODE
your	CODE
system	CODE
and	CODE
whether	CODE
you	CODE
can	CODE
control	CODE
the	CODE
directory	CODE
structure	CODE
none	CODE
net	CODE
relies	CODE
on	CODE
underlying	CODE
windows	CODE
api	CODE
calls	CODE
that	CODE
really	CODE
really	CODE
hate	CODE
that	CODE
amount	CODE
of	CODE
files	CODE
themselves	CODE
as	CODE
ronnie	CODE
says	CODE
split	CODE
them	CODE
up	CODE
you	CODE
could	CODE
use	CODE
dos	CODE
definitely	CODE
split	CODE
them	CODE
up	CODE
that	CODE
said	CODE
stay	CODE
as	CODE
far	CODE
away	CODE
from	CODE
the	CODE
indexing	CODE
service	CODE
as	CODE
you	CODE
can	CODE
you	CODE
could	CODE
also	CODE
look	CODE
at	CODE
either	CODE
indexing	CODE
the	CODE
files	CODE
yourself	CODE
or	CODE
getting	CODE
a	CODE
third	CODE
part	CODE
app	CODE
like	CODE
google	CODE
desktop	CODE
or	CODE
copernic	CODE
to	CODE
do	CODE
it	CODE
and	CODE
then	CODE
interface	CODE
with	CODE
their	CODE
index	CODE
i	CODE
know	CODE
copernic	CODE
has	CODE
an	CODE
api	CODE
that	CODE
you	CODE
can	CODE
use	CODE
to	CODE
search	CODE
for	CODE
any	CODE
file	CODE
in	CODE
their	CODE
index	CODE
